list_name_encoded,request_date,rank,title,bestsellers_date,published_date,previous_published_date,list_name,list_display_name,publisher,author,isbn
young-adult-paperback-monthly,2021-12-01,10,KINGDOM OF THE WICKED,2021-11-27,2021-12-12,2021-11-01,Young Adult Paperback Monthly,Young Adult Paperback,jimmy patterson,Kerri Maniscalco,9780316428453
young-adult-paperback-monthly,2022-01-01,1,THEY BOTH DIE AT THE END,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-01-01,2,WE WERE LIARS,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-01-01,3,GIRL IN PIECES,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-01-01,4,THE INHERITANCE GAMES,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-01-01,5,SIX OF CROWS,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-01-01,6,THE BOOK THIEF,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-01-01,7,ARISTOTLE AND DANTE DISCOVER THE SECRETS OF THE UNIVERSE,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Simon & Schuster,Benjamin Alire Sáenz,9781442408937
young-adult-paperback-monthly,2022-01-01,8,SEVEN DIRTY SECRETS,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Sourcebooks Fire,Natalie D. Richards,9781728215785
young-adult-paperback-monthly,2022-01-01,9,ALL THE BRIGHT PLACES,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Jennifer Niven,9780385755917
young-adult-paperback-monthly,2022-01-01,10,KINGDOM OF THE WICKED,2022-01-01,2022-01-16,2021-12-01,Young Adult Paperback Monthly,Young Adult Paperback,jimmy patterson,Kerri Maniscalco,9780316428453
young-adult-paperback-monthly,2022-02-01,1,THEY BOTH DIE AT THE END,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-02-01,2,WE WERE LIARS,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-02-01,3,GIRL IN PIECES,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-02-01,4,THE INHERITANCE GAMES,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-02-01,5,THE BOOK THIEF,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-02-01,6,LAST NIGHT AT THE TELEGRAPH CLUB,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Dutton,Malinda Lo,9780525555278
young-adult-paperback-monthly,2022-02-01,7,SIX OF CROWS,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-02-01,8,THE FOUNTAINS OF SILENCE,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Philomel,Ruta Sepetys,9780142423639
young-adult-paperback-monthly,2022-02-01,9,ARISTOTLE AND DANTE DISCOVER THE SECRETS OF THE UNIVERSE,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Simon & Schuster,Benjamin Alire Sáenz,9781442408937
young-adult-paperback-monthly,2022-02-01,10,ALL THE BRIGHT PLACES,2022-01-29,2022-02-13,2022-01-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Jennifer Niven,9780385755917
young-adult-paperback-monthly,2022-03-01,1,THEY BOTH DIE AT THE END,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-03-01,2,WE WERE LIARS,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-03-01,3,GIRL IN PIECES,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-03-01,4,LEGENDBORN,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Margaret K. McElderry,Tracy Deonn,9781534441613
young-adult-paperback-monthly,2022-03-01,5,THE INHERITANCE GAMES,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-03-01,6,THE FOUNTAINS OF SILENCE,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Philomel,Ruta Sepetys,9780142423639
young-adult-paperback-monthly,2022-03-01,7,THE BOOK THIEF,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-03-01,8,SIX OF CROWS,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-03-01,9,LAST NIGHT AT THE TELEGRAPH CLUB,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Dutton,Malinda Lo,9780525555278
young-adult-paperback-monthly,2022-03-01,10,DEAR MARTIN,2022-02-26,2022-03-13,2022-02-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Nic Stone,9781101939529
young-adult-paperback-monthly,2022-04-01,1,THEY BOTH DIE AT THE END,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-04-01,2,GIRL IN PIECES,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-04-01,3,THE FEAR,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Delacorte,Natasha Preston,9780593125014
young-adult-paperback-monthly,2022-04-01,4,WE WERE LIARS,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-04-01,5,HOUSE OF HOLLOW,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Putnam,Krystal Sutherland,9780593110362
young-adult-paperback-monthly,2022-04-01,6,THE INHERITANCE GAMES,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-04-01,7,THE BOOK THIEF,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-04-01,8,LEGENDBORN,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Margaret K. McElderry,Tracy Deonn,9781534441613
young-adult-paperback-monthly,2022-04-01,9,SIX OF CROWS,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-04-01,10,LONG WAY DOWN,2022-04-02,2022-04-17,2022-03-01,Young Adult Paperback Monthly,Young Adult Paperback,Atheneum/Caitlyn Dlouhy,Jason Reynolds,9781481438261
young-adult-paperback-monthly,2022-05-01,1,THEY BOTH DIE AT THE END,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-05-01,2,GIRL IN PIECES,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-05-01,3,WE WERE LIARS,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-05-01,4,THE FEAR,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Delacorte,Natasha Preston,9780593125014
young-adult-paperback-monthly,2022-05-01,5,THE INHERITANCE GAMES,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-05-01,6,MY DEAREST DARKEST,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Sourcebooks Fire,Kayla Cottingham,9781728236414
young-adult-paperback-monthly,2022-05-01,7,THE BOOK THIEF,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-05-01,8,LONG WAY DOWN,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Atheneum/Caitlyn Dlouhy,Jason Reynolds,9781481438261
young-adult-paperback-monthly,2022-05-01,9,LOCK THE DOORS,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Sourcebooks Fire,Vincent Ralph,9781728231891
young-adult-paperback-monthly,2022-05-01,10,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,2022-04-30,2022-05-15,2022-04-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Erika L. Sánchez,9781524700515
young-adult-paperback-monthly,2022-06-01,1,THEY BOTH DIE AT THE END,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-06-01,2,WE WERE LIARS,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-06-01,3,THE INHERITANCE GAMES,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-06-01,4,GIRL IN PIECES,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-06-01,5,ALL OUR HIDDEN GIFTS,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Walker,Caroline O'Donoghue,9781536225266
young-adult-paperback-monthly,2022-06-01,6,THE BOOK THIEF,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-06-01,7,THE FEAR,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Delacorte,Natasha Preston,9780593125014
young-adult-paperback-monthly,2022-06-01,8,SIX OF CROWS,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-06-01,9,LAST NIGHT AT THE TELEGRAPH CLUB,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Dutton,Malinda Lo,9780525555278
young-adult-paperback-monthly,2022-06-01,10,LOCK THE DOORS,2022-05-28,2022-06-12,2022-05-01,Young Adult Paperback Monthly,Young Adult Paperback,Sourcebooks Fire,Vincent Ralph,9781728231891
young-adult-paperback-monthly,2022-07-01,1,WE WERE LIARS,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-07-01,2,THEY BOTH DIE AT THE END,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-07-01,3,THE INHERITANCE GAMES,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-07-01,4,THE BOOK THIEF,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-07-01,5,ARISTOTLE AND DANTE DISCOVER THE SECRETS OF THE UNIVERSE,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Simon & Schuster,Benjamin Alire Sáenz,9781442408937
young-adult-paperback-monthly,2022-07-01,6,GIRL IN PIECES,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-07-01,7,LOCK THE DOORS,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Sourcebooks Fire,Vincent Ralph,9781728231891
young-adult-paperback-monthly,2022-07-01,8,LOVE & GELATO,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Simon Pulse,Jenna Evans Welch,9781481432559
young-adult-paperback-monthly,2022-07-01,9,LAST NIGHT AT THE TELEGRAPH CLUB,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Dutton,Malinda Lo,9780525555278
young-adult-paperback-monthly,2022-07-01,10,THE FEAR,2022-07-02,2022-07-17,2022-06-01,Young Adult Paperback Monthly,Young Adult Paperback,Delacorte,Natasha Preston,9780593125014
young-adult-paperback-monthly,2022-08-01,1,WE WERE LIARS,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-08-01,2,THE INHERITANCE GAMES,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Jennifer Lynn Barnes,9780759555402
young-adult-paperback-monthly,2022-08-01,3,THEY BOTH DIE AT THE END,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-08-01,4,THE BOOK THIEF,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-08-01,5,GIRL IN PIECES,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-08-01,6,SIX OF CROWS,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-08-01,7,THE HATE U GIVE,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Balzer + Bray,Angie Thomas,9780062498540
young-adult-paperback-monthly,2022-08-01,8,THE FEAR,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Delacorte,Natasha Preston,9780593125014
young-adult-paperback-monthly,2022-08-01,9,BLADE OF SECRETS,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Tricia Levenseller,9781250756787
young-adult-paperback-monthly,2022-08-01,10,LAST NIGHT AT THE TELEGRAPH CLUB,2022-07-30,2022-08-14,2022-07-01,Young Adult Paperback Monthly,Young Adult Paperback,Dutton,Malinda Lo,9780525555278
young-adult-paperback-monthly,2022-09-01,1,WE WERE LIARS,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-09-01,2,THEY BOTH DIE AT THE END,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-09-01,3,ALL OF US VILLAINS,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Tor Teen,Amanda Foody and Christine Lynn Herman,9781250789273
young-adult-paperback-monthly,2022-09-01,4,THE BOOK THIEF,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-09-01,5,GIRL IN PIECES,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-09-01,6,LONG WAY DOWN,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Atheneum/Caitlyn Dlouhy,Jason Reynolds,9781481438261
young-adult-paperback-monthly,2022-09-01,7,THE HATE U GIVE,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Balzer + Bray,Angie Thomas,9780062498540
young-adult-paperback-monthly,2022-09-01,8,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Erika L. Sánchez,9781524700515
young-adult-paperback-monthly,2022-09-01,9,BETTER THAN THE MOVIES,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Simon & Schuster,Lynn Painter,9781534467637
young-adult-paperback-monthly,2022-09-01,10,SIX OF CROWS,2022-09-03,2022-09-18,2022-08-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-10-01,1,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Erika L. Sánchez,9781524700515
young-adult-paperback-monthly,2022-10-01,2,THEY BOTH DIE AT THE END,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-10-01,3,WE WERE LIARS,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-10-01,4,GIRL IN PIECES,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-10-01,5,THE BOOK THIEF,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
young-adult-paperback-monthly,2022-10-01,6,LONG WAY DOWN,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Atheneum/Caitlyn Dlouhy,Jason Reynolds,9781481438261
young-adult-paperback-monthly,2022-10-01,7,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,"Little, Brown",Sherman Alexie.,9780316013697
young-adult-paperback-monthly,2022-10-01,8,DARK AND SHALLOW LIES,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Razorbill,Ginny Myers Sain,9780593403983
young-adult-paperback-monthly,2022-10-01,9,SIX OF CROWS,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Leigh Bardugo,9781250076960
young-adult-paperback-monthly,2022-10-01,10,DANCE OF THIEVES,2022-10-01,2022-10-16,2022-09-01,Young Adult Paperback Monthly,Young Adult Paperback,Square Fish,Mary E. Pearson,9781250308979
young-adult-paperback-monthly,2022-11-01,1,THEY BOTH DIE AT THE END,2022-10-29,2022-11-13,2022-10-01,Young Adult Paperback Monthly,Young Adult Paperback,Quill Tree,Adam Silvera,9780062457806
young-adult-paperback-monthly,2022-11-01,2,GIRL IN PIECES,2022-10-29,2022-11-13,2022-10-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Kathleen Glasgow,9781101934746
young-adult-paperback-monthly,2022-11-01,3,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,2022-10-29,2022-11-13,2022-10-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,Erika L. Sánchez,9781524700515
young-adult-paperback-monthly,2022-11-01,4,WE WERE LIARS,2022-10-29,2022-11-13,2022-10-01,Young Adult Paperback Monthly,Young Adult Paperback,Ember,E. Lockhart,9780385741279
young-adult-paperback-monthly,2022-11-01,5,THE BOOK THIEF,2022-10-29,2022-11-13,2022-10-01,Young Adult Paperback Monthly,Young Adult Paperback,Knopf,Markus Zusak,9780375842207
